temp_open,Month
34.563,5
35.062,5
35.561,5
36.56,5
37.059,5
37.559,5
39.056,5
39.555,5
41.052,5
42.05,5
43.048,5
43.547,5
43.547,5
44.545,5
44.545,5
45.043,5
45.542,5
46.041,5
46.54,5
46.54,5
47.038,5
47.537,5
48.035,5
48.534,5
49.032,5
49.032,5
49.531,5
50.029,5
50.528,5
50.528,5
50.528,5
50.528,5
51.026,5
51.525,5
51.525,5
51.525,5
50.528,5
50.528,5
50.029,5
50.029,5
49.531,5
49.531,5
49.032,5
49.032,5
49.032,5
48.534,5
48.035,5
47.038,5
46.54,5
46.041,5
45.542,5
45.043,5
44.545,5
43.547,5
42.549,5
41.052,5
39.555,5
38.557,5
37.559,5
36.56,5
35.062,5
33.564,5
33.064,5
32.065,5
31.566,5
30.566,5
30.067,5
29.567,5
29.067,5
28.068,5
28.068,5
27.568,5
27.568,5
27.568,5
27.568,5
27.068,5
27.568,5
27.568,5
27.068,5
27.068,5
27.068,5
27.068,5
27.068,5
27.568,5
27.568,5
27.068,5
26.568,5
26.068,5
26.068,5
26.568,5
26.568,5
26.568,5
27.601,5
27.601,5
27.601,5
27.101,5
27.101,5
27.101,5
26.601,5
26.601,5
26.601,5
26.601,5
26.601,5
26.601,5
26.601,5
26.601,5
26.102,5
26.102,5
26.102,5
26.102,5
26.102,5
26.102,5
26.102,5
26.102,5
26.102,5
25.602,5
25.602,5
25.602,5
25.602,5
25.602,5
25.102,5
25.102,5
25.102,5
25.102,5
25.102,5
25.102,5
25.102,5
24.601,5
24.601,5
25.102,5
25.602,5
26.601,5
27.601,5
28.601,5
29.6,5
30.599,5
31.598,5
32.098,5
32.597,5
33.596,5
34.095,5
35.094,5
35.593,5
36.092,5
36.591,5
37.09,5
37.589,5
38.587,5
39.086,5
40.083,5
41.081,5
42.078,5
43.573,5
44.57,5
45.068,5
45.567,5
45.567,5
46.065,5
46.065,5
46.065,5
47.061,5
47.061,5
47.559,5
46.563,5
46.065,5
45.068,5
45.068,5
45.068,5
45.068,5
44.072,5
44.072,5
44.072,5
44.072,5
44.57,5
44.072,5
44.072,5
43.573,5
43.075,5
42.576,5
42.576,5
42.078,5
42.078,5
42.576,5
43.075,5
43.573,5
43.573,5
43.075,5
42.078,5
42.078,5
42.078,5
42.078,5
40.582,5
39.584,5
39.584,5
39.086,5
38.587,5
38.088,5
37.589,5
37.09,5
36.591,5
36.092,5
35.593,5
35.094,5
34.594,5
34.095,5
33.596,5
33.097,5
32.597,5
32.098,5
31.598,5
31.099,5
31.099,5
30.599,5
30.599,5
30.1,5
29.6,5
29.6,5
29.6,5
29.1,5
29.1,5
29.1,5
29.1,5
29.1,5
29.1,5
29.1,5
29.1,5
29.1,5
29.1,5
29.1,5
29.1,5
28.601,5
28.101,5
28.601,5
28.601,5
28.601,5
28.601,5
26,5
26,5
26,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25,5
25,5
25,5
25,5
25,5
25,5
24.5,5
24.5,5
24.5,5
24.5,5
24.5,5
24.5,5
24,5
24,5
24,5
23.5,5
23.5,5
23,5
23.5,5
23.5,5
23.5,5
24,5
24.5,5
24.5,5
25,5
25.5,5
26,5
27,5
27.5,5
29,5
30,5
31.5,5
33,5
33.5,5
35,5
35.5,5
36.5,5
37.5,5
38.5,5
39.5,5
41,5
42,5
43,5
44,5
45,5
45.5,5
46,5
47,5
47.5,5
48.5,5
49,5
49.5,5
49,5
49.5,5
50,5
51,5
52,5
52.5,5
52.5,5
53,5
53,5
54,5
53.5,5
54,5
54,5
54.5,5
54.5,5
54.5,5
54.5,5
54,5
54,5
54,5
53.5,5
52.5,5
52,5
52,5
51.5,5
51.5,5
51,5
50,5
49,5
48,5
48,5
47,5
46,5
45,5
44,5
43,5
41.5,5
40,5
39,5
37.5,5
36.5,5
35.5,5
34.5,5
34,5
33,5
32.5,5
32,5
31.5,5
31,5
30.5,5
30,5
29.5,5
29,5
29,5
29,5
28.5,5
28.5,5
28.5,5
28.5,5
28,5
28,5
28,5
27.5,5
27.5,5
28,5
28,5
27.5,5
27,5
27,5
27,5
27,5
27,5
27,5
27.121,5
27.121,5
27.121,5
26.621,5
26.621,5
26.621,5
26.621,5
26.621,5
26.121,5
26.121,5
26.621,5
26.121,5
26.121,5
26.121,5
26.121,5
26.121,5
25.621,5
25.621,5
25.621,5
25.121,5
25.121,5
25.121,5
25.121,5
25.121,5
25.121,5
25.121,5
25.121,5
25.121,5
24.621,5
24.621,5
24.621,5
24.621,5
24.621,5
24.621,5
24.121,5
24.121,5
24.121,5
24.621,5
24.621,5
25.121,5
25.621,5
26.621,5
27.621,5
28.62,5
29.62,5
30.619,5
31.618,5
32.118,5
33.117,5
34.615,5
35.614,5
36.113,5
37.112,5
38.11,5
39.108,5
40.106,5
41.104,5
42.601,5
43.598,5
44.596,5
44.596,5
44.097,5
42.601,5
44.097,5
45.095,5
45.593,5
46.59,5
47.587,5
48.086,5
49.083,5
49.083,5
49.581,5
50.079,5
50.079,5
51.076,5
51.076,5
51.076,5
51.574,5
52.072,5
52.072,5
52.072,5
52.072,5
52.072,5
50.578,5
49.581,5
49.083,5
48.584,5
48.086,5
48.086,5
47.587,5
48.086,5
48.086,5
45.593,5
44.097,5
44.596,5
44.596,5
43.598,5
42.601,5
41.603,5
26.582,5
26.582,5
26.582,5
26.082,5
26.082,5
26.082,5
26.082,5
25.582,5
25.582,5
26.082,5
26.582,5
25.582,5
25.582,5
25.582,5
25.582,5
25.582,5
25.082,5
25.082,5
25.082,5
24.582,5
24.582,5
24.582,5
24.582,5
24.582,5
24.082,5
24.082,5
24.082,5
24.082,5
24.082,5
24.082,5
24.082,5
24.082,5
23.582,5
23.582,5
23.582,5
23.582,5
23.582,5
24.082,5
24.582,5
25.582,5
26.582,5
27.582,5
28.582,5
30.081,5
30.581,5
32.08,5
33.079,5
33.579,5
35.077,5
37.075,5
37.574,5
38.573,5
38.573,5
39.572,5
40.071,5
41.568,5
43.565,5
45.56,5
46.558,5
46.558,5
45.56,5
45.062,5
44.064,5
46.558,5
47.057,5
48.055,5
48.553,5
50.05,5
50.548,5
51.545,5
51.047,5
51.047,5
51.545,5
51.545,5
52.044,5
52.543,5
53.041,5
53.54,5
54.038,5
54.038,5
54.537,5
54.038,5
54.038,5
54.038,5
54.038,5
53.54,5
52.044,5
51.047,5
51.545,5
51.047,5
52.044,5
50.05,5
46.558,5
45.062,5
46.558,5
46.059,5
45.062,5
44.064,5
25.102,5
24.601,5
24.601,5
24.601,5
24.601,5
24.101,5
24.101,5
24.101,5
23.601,5
24.101,5
24.101,5
24.101,5
23.601,5
23.601,5
23.601,5
23.601,5
23.601,5
23.601,5
23.101,5
23.101,5
23.101,5
23.101,5
23.101,5
23.101,5
22.601,5
22.601,5
22.601,5
22.601,5
22.601,5
22.601,5
22.1,5
22.1,5
22.1,5
22.1,5
22.1,5
22.1,5
22.1,5
22.1,5
22.601,5
23.101,5
23.601,5
24.601,5
25.102,5
26.102,5
26.602,5
27.601,5
29.101,5
30.6,5
32.098,5
33.597,5
34.595,5
35.594,5
37.091,5
38.09,5
39.587,5
40.584,5
42.081,5
43.576,5
44.574,5
44.574,5
45.072,5
43.078,5
42.579,5
44.574,5
45.072,5
46.567,5
47.564,5
49.058,5
49.557,5
50.553,5
50.553,5
50.553,5
51.549,5
52.047,5
53.042,5
53.042,5
53.54,5
54.038,5
54.536,5
54.536,5
55.531,5
55.033,5
55.033,5
54.536,5
55.033,5
54.038,5
53.042,5
52.047,5
52.047,5
50.553,5
51.051,5
50.055,5
25.576,5
25.576,5
25.576,5
25.076,5
25.076,5
25.076,5
25.076,5
25.076,5
24.576,5
25.076,5
25.076,5
24.576,5
24.576,5
24.576,5
24.576,5
24.576,5
24.076,5
24.076,5
24.076,5
24.076,5
24.076,5
23.576,5
23.576,5
23.576,5
23.576,5
23.576,5
23.576,5
23.076,5
23.076,5
23.076,5
23.076,5
23.076,5
23.076,5
23.076,5
23.076,5
23.076,5
23.076,5
23.576,5
24.076,5
25.076,5
26.076,5
27.076,5
28.575,5
30.074,5
31.073,5
33.07,5
34.568,5
34.568,5
36.564,5
37.562,5
38.56,5
38.56,5
40.056,5
41.053,5
42.549,5
44.044,5
46.037,5
47.033,5
48.029,5
46.037,5
46.535,5
48.029,5
50.02,5
50.518,5
50.02,5
52.509,5
54.001,5
52.509,5
53.504,5
52.011,5
54.498,5
53.504,5
54.001,5
54.001,5
54.001,5
53.504,5
54.996,5
55.493,5
57.979,5
54.498,5
54.996,5
56.488,5
54.498,5
54.498,5
53.504,5
53.504,5
52.509,5
52.011,5
53.504,5
53.006,5
24.568,5
23.568,5
23.568,5
23.568,5
23.568,5
23.568,5
23.568,5
23.568,5
23.568,5
23.568,5
23.568,5
23.568,5
23.068,5
23.068,5
22.568,5
22.568,5
22.568,5
23.068,5
23.068,5
22.568,5
22.067,5
22.568,5
22.067,5
22.067,5
21.567,5
21.567,5
21.567,5
21.567,5
21.567,5
21.067,5
21.067,5
21.067,5
21.067,5
21.067,5
21.067,5
21.067,5
21.567,5
22.067,5
22.568,5
23.568,5
25.068,5
26.568,5
27.568,5
28.567,5
30.065,5
31.563,5
33.061,5
34.059,5
35.556,5
37.052,5
38.049,5
40.043,5
39.544,5
40.043,5
40.043,5
41.039,5
42.533,5
46.018,5
47.013,5
47.511,5
46.018,5
44.525,5
46.018,5
46.018,5
48.008,5
49.5,5
50.495,5
51.986,5
52.483,5
53.973,5
53.476,5
52.979,5
53.476,5
54.47,5
54.966,5
55.463,5
55.959,5
55.463,5
56.456,5
55.959,5
55.959,5
56.456,5
55.959,5
53.973,5
52.483,5
52.483,5
52.483,5
52.979,5
52.979,5
52.483,5
52.979,5
50.495,5
46.018,5
45.521,5
45.521,5
46.516,5
46.018,5
44.027,5
41.537,5
40.043,5
41.039,5
43.031,5
44.525,5
44.027,5
43.031,5
42.533,5
41.537,5
41.537,5
41.039,5
40.541,5
39.544,5
38.548,5
38.049,5
26.068,5
26.068,5
25.568,5
25.568,5
25.568,5
25.568,5
25.568,5
25.068,5
25.568,5
25.568,5
25.068,5
25.068,5
25.068,5
24.568,5
24.568,5
24.568,5
24.568,5
24.568,5
24.568,5
24.068,5
24.068,5
24.068,5
23.568,5
23.568,5
23.568,5
23.068,5
23.568,5
23.568,5
23.568,5
23.568,5
23.068,5
23.068,5
23.068,5
23.068,5
23.068,5
23.068,5
23.068,5
23.568,5
24.068,5
24.568,5
25.568,5
26.568,5
27.068,5
28.068,5
29.067,5
30.566,5
31.566,5
32.565,5
33.564,5
34.563,5
35.062,5
36.56,5
37.559,5
38.058,5
38.557,5
39.555,5
40.553,5
42.05,5
43.547,5
45.043,5
44.545,5
43.048,5
43.547,5
44.545,5
45.043,5
46.54,5
47.038,5
48.534,5
49.032,5
50.528,5
51.026,5
50.528,5
51.026,5
52.023,5
52.023,5
52.521,5
53.02,5
53.518,5
54.016,5
54.016,5
54.016,5
54.016,5
54.016,5
53.518,5
53.518,5
53.518,5
53.02,5
52.023,5
52.521,5
51.525,5
52.521,5
50.528,5
47.537,5
45.043,5
44.545,5
45.043,5
45.043,5
45.043,5
43.048,5
41.052,5
40.553,5
42.549,5
44.046,5
44.545,5
44.046,5
43.048,5
42.05,5
28.601,5
28.101,5
27.601,5
27.601,5
27.601,5
27.601,5
27.601,5
27.101,5
27.101,5
27.101,5
27.101,5
26.601,5
26.601,5
26.601,5
26.601,5
26.601,5
26.601,5
26.601,5
26.601,5
26.601,5
26.601,5
26.102,5
26.102,5
26.102,5
26.102,5
25.602,5
25.602,5
25.602,5
25.602,5
25.602,5
25.602,5
25.102,5
25.102,5
25.102,5
25.102,5
25.102,5
25.102,5
25.102,5
25.602,5
26.102,5
27.101,5
28.101,5
29.1,5
30.1,5
30.599,5
32.098,5
33.596,5
34.594,5
35.094,5
36.092,5
38.088,5
39.086,5
40.083,5
41.579,5
43.075,5
44.57,5
45.567,5
46.563,5
46.563,5
46.563,5
46.563,5
45.567,5
44.57,5
46.065,5
47.061,5
48.057,5
48.555,5
49.551,5
49.551,5
50.049,5
50.049,5
50.049,5
49.053,5
49.053,5
48.555,5
48.057,5
48.057,5
47.559,5
47.559,5
47.061,5
47.061,5
47.559,5
47.559,5
47.061,5
46.563,5
46.065,5
46.065,5
45.567,5
45.567,5
45.567,5
45.567,5
45.567,5
44.072,5
42.576,5
43.075,5
43.075,5
43.075,5
43.075,5
42.078,5
40.582,5
39.584,5
40.582,5
41.579,5
42.078,5
41.579,5
41.081,5
40.083,5
40.083,5
39.584,5
26.5,5
26.5,5
26,5
26,5
26,5
26,5
26,5
26,5
25.5,5
25.5,5
25.5,5
25.5,5
25.5,5
25,5
25,5
25,5
25,5
25,5
25,5
25,5
24.5,5
24.5,5
24.5,5
24.5,5
24,5
24,5
24,5
24,5
24,5
24,5
23.5,5
23.5,5
23.5,5
23.5,5
23.5,5
23.5,5
23.5,5
23.5,5
24,5
24,5
24.5,5
25,5
25.5,5
26,5
26.5,5
27,5
28,5
28.5,5
30,5
31,5
32.5,5
34,5
35.5,5
37,5
38,5
39,5
40,5
41,5
43,5
44.5,5
44.5,5
44.5,5
43.5,5
45.5,5
46.5,5
48,5
49,5
50,5
50.5,5
51.5,5
52.5,5
53,5
52.5,5
53,5
53.5,5
54,5
55,5
55.5,5
55.5,5
55.5,5
55.5,5
55.5,5
55.5,5
55,5
54.5,5
54.5,5
54.5,5
53,5
53.5,5
53.5,5
53.5,5
53,5
50,5
47,5
46.5,5
46.5,5
46.5,5
46,5
45.5,5
43.5,5
42.5,5
43.5,5
45,5
46,5
45,5
44,5
43,5
42,5
41.5,5
41,5
40.5,5
39.5,5
41.552,5
41.552,5
41.053,5
41.552,5
41.053,5
40.555,5
40.056,5
39.558,5
39.558,5
38.561,5
38.062,5
37.065,5
36.566,5
36.067,5
35.568,5
34.57,5
34.57,5
34.071,5
33.572,5
33.572,5
33.073,5
33.073,5
33.572,5
33.073,5
33.073,5
33.073,5
33.572,5
33.073,5
33.572,5
33.572,5
33.572,5
33.073,5
33.073,5
33.073,5
33.073,5
32.574,5
32.574,5
32.574,5
33.073,5
32.574,5
33.572,5
34.071,5
41.104,5
42.601,5
42.601,5
41.603,5
41.104,5
40.605,5
40.106,5
40.106,5
39.607,5
39.108,5
38.609,5
38.11,5
37.112,5
36.612,5
36.612,5
35.614,5
35.115,5
34.615,5
34.615,5
34.116,5
34.116,5
33.616,5
33.616,5
34.116,5
33.616,5
33.616,5
33.616,5
33.616,5
33.616,5
33.616,5
34.116,5
33.616,5
33.616,5
33.117,5
33.117,5
33.117,5
33.117,5
33.117,5
33.117,5
33.117,5
33.117,5
33.616,5
33.616,5
42.566,5
41.568,5
41.568,5
43.565,5
45.062,5
45.062,5
44.064,5
43.565,5
42.566,5
41.568,5
41.069,5
40.57,5
40.071,5
39.072,5
38.074,5
37.574,5
36.576,5
36.076,5
35.577,5
35.077,5
34.578,5
34.078,5
34.078,5
34.078,5
33.579,5
33.579,5
33.579,5
33.579,5
33.079,5
33.579,5
33.579,5
34.078,5
34.078,5
34.578,5
34.078,5
33.579,5
33.579,5
33.579,5
33.579,5
33.079,5
33.079,5
32.579,5
33.079,5
33.079,5
34.078,5
34.078,5
44.574,5
45.57,5
44.574,5
43.576,5
42.081,5
40.584,5
40.085,5
39.587,5
41.083,5
41.582,5
41.582,5
41.083,5
41.083,5
40.085,5
40.085,5
39.587,5
39.088,5
38.589,5
38.09,5
37.091,5
36.093,5
35.594,5
35.095,5
34.096,5
33.597,5
33.097,5
32.598,5
32.598,5
32.598,5
32.098,5
32.098,5
31.599,5
31.599,5
31.599,5
31.599,5
31.599,5
31.599,5
31.599,5
31.599,5
31.599,5
31.599,5
31.599,5
32.098,5
31.599,5
31.599,5
31.599,5
31.099,5
31.599,5
31.599,5
32.098,5
32.098,5
52.509,5
50.02,5
46.535,5
44.542,5
45.539,5
45.04,5
44.044,5
42.05,5
41.053,5
40.056,5
40.056,5
42.549,5
43.546,5
43.546,5
43.047,5
42.549,5
41.552,5
41.053,5
40.555,5
40.555,5
39.557,5
38.56,5
37.063,5
36.564,5
35.566,5
34.568,5
33.57,5
33.07,5
32.571,5
32.072,5
32.072,5
32.072,5
31.572,5
31.572,5
31.572,5
31.572,5
31.572,5
31.572,5
31.572,5
32.072,5
31.572,5
31.572,5
32.072,5
32.072,5
32.072,5
32.571,5
32.072,5
32.072,5
31.572,5
31.572,5
32.072,5
32.072,5
32.571,5
33.07,5
36.553,5
35.556,5
34.558,5
34.059,5
33.56,5
33.061,5
32.562,5
32.562,5
32.562,5
32.063,5
31.563,5
32.063,5
32.562,5
32.562,5
32.562,5
32.562,5
32.063,5
32.063,5
31.563,5
31.064,5
31.064,5
31.064,5
32.063,5
33.061,5
33.061,5
33.061,5
33.56,5
33.56,5
33.56,5
33.56,5
41.551,5
40.553,5
39.555,5
38.557,5
38.058,5
37.059,5
36.56,5
36.061,5
35.062,5
34.063,5
34.063,5
33.564,5
33.064,5
32.565,5
33.064,5
32.565,5
32.565,5
32.565,5
32.565,5
33.064,5
33.064,5
33.064,5
33.064,5
32.565,5
32.065,5
32.065,5
31.566,5
31.566,5
32.565,5
33.564,5
33.564,5
33.564,5
33.564,5
33.564,5
33.564,5
34.063,5
39.086,5
38.587,5
38.088,5
37.09,5
36.591,5
36.092,5
35.593,5
35.094,5
34.594,5
34.095,5
34.095,5
33.596,5
33.596,5
33.596,5
33.596,5
33.596,5
34.095,5
34.095,5
34.095,5
34.095,5
34.095,5
34.095,5
34.095,5
33.596,5
33.097,5
33.097,5
33.097,5
33.596,5
33.596,5
33.596,5
33.596,5
33.596,5
33.596,5
33.596,5
38.5,5
37.5,5
37,5
36.5,5
35.5,5
35,5
34.5,5
34,5
33.5,5
33.5,5
33.5,5
33,5
33,5
32.5,5
33,5
33,5
33,5
33,5
33,5
32.5,5
32.5,5
32,5
32,5
31.5,5
32,5
32.5,5
33,5
33,5
33,5
33,5
33,5
33,5
34.071,5
34.57,5
34.071,5
34.57,5
34.57,5
34.57,5
34.071,5
33.073,5
32.075,5
31.576,5
31.576,5
31.076,5
31.076,5
31.076,5
30.577,5
30.077,5
30.077,5
29.578,5
29.578,5
29.578,5
29.578,5
29.578,5
29.078,5
29.078,5
29.078,5
29.078,5
28.579,5
28.579,5
28.579,5
28.079,5
28.079,5
27.579,5
27.579,5
27.579,5
27.08,5
27.08,5
27.08,5
27.08,5
27.08,5
27.08,5
27.579,5
28.079,5
28.579,5
29.078,5
29.578,5
30.577,5
31.076,5
32.574,5
33.572,5
34.57,5
35.568,5
37.065,5
37.564,5
38.561,5
39.059,5
40.056,5
41.053,5
42.05,5
43.046,5
44.042,5
44.54,5
44.54,5
45.038,5
45.536,5
46.034,5
46.532,5
47.527,5
49.02,5
50.015,5
50.015,5
50.015,5
49.518,5
49.518,5
48.523,5
48.025,5
46.532,5
45.038,5
44.042,5
43.544,5
43.046,5
43.046,5
42.548,5
42.548,5
42.548,5
42.548,5
42.548,5
42.548,5
42.548,5
42.548,5
43.046,5
43.046,5
43.544,5
43.544,5
43.544,5
43.046,5
42.548,5
42.548,5
42.548,5
42.548,5
42.548,5
42.548,5
42.05,5
42.05,5
42.05,5
42.05,5
41.552,5
41.552,5
40.555,5
40.056,5
39.558,5
39.059,5
38.561,5
38.062,5
37.065,5
36.566,5
36.067,5
35.069,5
35.069,5
35.069,5
35.069,5
35.069,5
34.57,5
34.57,5
34.071,5
33.572,5
33.572,5
33.073,5
33.073,5
33.073,5
32.574,5
32.574,5
32.075,5
32.075,5
32.075,5
32.075,5
31.576,5
31.576,5
31.076,5
31.076,5
31.076,5
31.076,5
30.577,5
30.577,5
30.577,5
34.116,5
34.116,5
34.116,5
34.116,5
34.116,5
34.116,5
33.616,5
33.117,5
32.118,5
31.618,5
31.618,5
31.119,5
31.119,5
31.119,5
31.119,5
30.619,5
30.619,5
30.12,5
30.12,5
30.12,5
30.12,5
29.62,5
29.62,5
29.62,5
29.62,5
29.12,5
29.12,5
29.12,5
28.62,5
28.62,5
28.121,5
28.121,5
28.121,5
27.621,5
27.621,5
27.621,5
27.621,5
27.621,5
27.621,5
27.621,5
28.121,5
28.121,5
29.12,5
29.62,5
30.12,5
30.619,5
31.119,5
32.118,5
33.117,5
33.616,5
34.615,5
35.614,5
36.113,5
36.612,5
37.112,5
38.11,5
39.108,5
39.607,5
40.605,5
41.603,5
41.603,5
42.102,5
42.601,5
43.1,5
44.097,5
44.596,5
45.593,5
46.59,5
47.089,5
47.587,5
47.587,5
47.587,5
48.086,5
48.584,5
48.584,5
48.584,5
48.086,5
48.086,5
48.086,5
48.584,5
48.086,5
48.584,5
48.086,5
47.089,5
46.092,5
45.593,5
45.593,5
45.593,5
45.095,5
44.596,5
44.596,5
44.596,5
45.593,5
46.092,5
46.092,5
46.092,5
45.593,5
45.095,5
44.596,5
44.596,5
44.097,5
43.598,5
43.1,5
42.601,5
42.102,5
41.104,5
40.605,5
40.106,5
39.607,5
39.108,5
38.609,5
38.11,5
37.611,5
37.112,5
36.612,5
36.113,5
35.614,5
35.614,5
35.115,5
35.115,5
35.115,5
35.115,5
34.615,5
34.116,5
34.116,5
33.616,5
33.616,5
33.616,5
33.117,5
33.117,5
33.117,5
32.617,5
32.617,5
32.617,5
32.118,5
32.118,5
31.618,5
31.618,5
31.618,5
31.618,5
31.119,5
31.119,5
31.119,5
30.619,5
34.078,5
34.078,5
34.078,5
34.078,5
34.578,5
34.078,5
33.579,5
32.579,5
31.58,5
31.08,5
31.08,5
30.581,5
30.581,5
30.581,5
30.581,5
30.081,5
30.081,5
29.581,5
29.581,5
29.581,5
29.581,5
29.081,5
29.081,5
29.081,5
29.081,5
29.081,5
28.582,5
28.582,5
28.582,5
28.082,5
27.582,5
27.582,5
27.082,5
27.082,5
27.082,5
27.082,5
27.082,5
27.082,5
27.582,5
27.582,5
28.082,5
28.582,5
29.081,5
29.581,5
30.081,5
30.581,5
31.58,5
32.579,5
34.078,5
35.077,5
36.076,5
37.574,5
37.574,5
38.573,5
38.573,5
39.572,5
40.57,5
41.568,5
42.566,5
43.066,5
43.066,5
44.064,5
44.563,5
45.56,5
46.059,5
46.558,5
47.057,5
47.556,5
48.553,5
48.553,5
49.052,5
49.052,5
49.551,5
50.05,5
50.548,5
49.551,5
49.551,5
49.551,5
50.05,5
50.05,5
50.05,5
50.05,5
50.548,5
50.548,5
50.548,5
50.548,5
51.047,5
50.548,5
50.548,5
50.548,5
50.548,5
50.05,5
50.05,5
49.551,5
49.052,5
48.553,5
48.055,5
47.556,5
47.556,5
47.057,5
46.558,5
46.059,5
45.56,5
45.062,5
44.563,5
44.064,5
43.066,5
42.566,5
41.568,5
40.57,5
40.071,5
39.072,5
38.074,5
37.574,5
36.576,5
36.076,5
36.076,5
35.577,5
35.077,5
35.077,5
35.077,5
35.077,5
34.578,5
34.078,5
34.078,5
33.579,5
33.579,5
33.079,5
33.079,5
33.079,5
32.579,5
32.579,5
32.08,5
32.08,5
32.08,5
31.58,5
31.58,5
31.58,5
31.08,5
31.08,5
31.08,5
30.581,5
30.581,5
30.581,5
32.098,5
32.098,5
32.598,5
32.098,5
32.598,5
32.098,5
32.098,5
31.599,5
31.099,5
30.6,5
30.6,5
30.1,5
30.1,5
30.1,5
29.6,5
29.101,5
28.601,5
28.601,5
28.601,5
28.601,5
28.601,5
28.601,5
28.101,5
28.101,5
28.101,5
27.601,5
27.601,5
27.601,5
27.101,5
27.101,5
26.602,5
26.602,5
26.602,5
26.102,5
26.102,5
26.102,5
26.102,5
26.102,5
26.102,5
26.102,5
26.602,5
27.101,5
27.601,5
28.101,5
28.601,5
29.101,5
29.6,5
30.6,5
31.599,5
33.097,5
33.597,5
35.095,5
35.095,5
36.093,5
36.592,5
37.591,5
38.589,5
39.587,5
40.584,5
41.083,5
41.582,5
42.081,5
43.078,5
43.078,5
44.075,5
44.574,5
45.57,5
46.567,5
47.564,5
48.56,5
47.564,5
48.062,5
49.058,5
48.56,5
48.56,5
49.058,5
48.56,5
47.564,5
47.564,5
48.062,5
48.062,5
48.56,5
48.56,5
48.56,5
48.56,5
49.058,5
49.557,5
49.058,5
49.058,5
49.557,5
49.557,5
48.56,5
48.56,5
48.062,5
47.564,5
47.066,5
46.069,5
45.072,5
45.072,5
44.574,5
44.075,5
43.576,5
43.078,5
42.579,5
42.081,5
42.081,5
41.582,5
40.584,5
40.085,5
39.088,5
38.589,5
37.591,5
37.091,5
36.592,5
35.594,5
35.095,5
34.595,5
34.595,5
34.595,5
34.595,5
34.595,5
34.096,5
34.096,5
33.597,5
33.597,5
33.097,5
33.097,5
32.598,5
32.598,5
32.598,5
32.098,5
32.098,5
31.599,5
31.599,5
31.599,5
31.099,5
31.099,5
30.6,5
30.6,5
30.6,5
30.6,5
30.1,5
30.1,5
30.1,5
33.07,5
33.57,5
33.57,5
33.57,5
33.57,5
33.57,5
32.571,5
31.572,5
30.573,5
30.074,5
29.574,5
29.574,5
29.075,5
29.075,5
29.075,5
28.575,5
28.075,5
28.075,5
28.075,5
27.576,5
27.576,5
27.576,5
27.576,5
27.576,5
27.576,5
27.076,5
27.076,5
27.076,5
27.076,5
26.576,5
26.076,5
26.076,5
26.076,5
25.576,5
25.576,5
25.576,5
25.576,5
25.076,5
25.576,5
26.076,5
26.576,5
27.076,5
28.075,5
28.575,5
29.075,5
30.074,5
31.073,5
33.57,5
34.568,5
35.566,5
36.564,5
37.063,5
38.061,5
38.56,5
39.557,5
40.056,5
41.053,5
42.549,5
43.047,5
43.546,5
43.546,5
44.044,5
45.04,5
46.037,5
46.037,5
47.033,5
48.029,5
49.025,5
49.523,5
49.523,5
50.02,5
50.02,5
50.02,5
50.518,5
50.518,5
49.523,5
50.02,5
50.518,5
50.518,5
50.518,5
50.518,5
51.016,5
50.02,5
50.518,5
51.016,5
51.016,5
51.016,5
51.513,5
51.513,5
51.513,5
51.016,5
51.016,5
50.518,5
49.523,5
49.025,5
48.029,5
48.029,5
47.531,5
47.033,5
46.535,5
46.037,5
45.539,5
45.04,5
44.542,5
44.044,5
43.546,5
42.549,5
41.552,5
40.555,5
39.557,5
38.56,5
37.562,5
36.564,5
35.566,5
34.568,5
34.069,5
34.069,5
34.069,5
34.069,5
34.069,5
34.069,5
33.57,5
33.57,5
33.07,5
32.571,5
32.571,5
32.072,5
32.072,5
32.072,5
31.572,5
31.572,5
31.073,5
31.073,5
31.073,5
30.573,5
30.573,5
30.074,5
30.074,5
29.574,5
29.574,5
29.574,5
29.574,5
29.574,5
34.059,5
34.059,5
34.059,5
33.56,5
33.061,5
33.061,5
33.061,5
33.061,5
31.563,5
31.064,5
30.565,5
30.065,5
30.065,5
30.065,5
30.065,5
30.065,5
30.065,5
29.566,5
30.065,5
30.065,5
30.565,5
30.065,5
29.566,5
28.567,5
28.567,5
28.067,5
28.067,5
27.568,5
27.568,5
27.068,5
26.568,5
26.568,5
26.068,5
26.068,5
25.568,5
25.068,5
25.568,5
26.068,5
26.568,5
27.568,5
28.067,5
28.567,5
29.066,5
29.066,5
29.566,5
30.065,5
31.064,5
32.063,5
34.059,5
34.558,5
35.556,5
37.052,5
38.049,5
39.046,5
38.548,5
40.043,5
42.035,5
43.529,5
45.023,5
46.018,5
46.018,5
46.516,5
46.018,5
46.516,5
47.013,5
47.511,5
48.506,5
50.495,5
51.489,5
51.986,5
50.495,5
51.489,5
50.992,5
50.992,5
52.483,5
52.483,5
51.986,5
51.489,5
50.992,5
50.992,5
50.495,5
50.495,5
50.992,5
49.997,5
49.003,5
48.506,5
48.506,5
49.5,5
49.997,5
50.495,5
50.495,5
50.495,5
49.997,5
49.997,5
